,business_id,name,address,city,shop_star,user1_cnt,user2_cnt,user3_cnt,user4_cnt,user5_cnt,is_good_for_kids,is_good_for_groups,delivery,service,food,suggestions,reasons
29,eSNhfcGEO0PaYPWf9wKBYg,Pizza Hut,3176 Peachtree Rd NE,Atlanta,1.5,32,0,2,1,3,1,0,0.5656583333333334,0.44757857142857144,0.6129,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.145, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is 0.046, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
30,1FH1xXzy5bAendFSJO0e9A,Pizza Hut,2690 S Hopkins Ave,Titusville,2.5,4,0,1,1,1,1,1,0.540925,0.10759999999999997,0.10759999999999997,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
31,kH62Bn1LdLly_vhBybSzFg,Pizza Hut,"6808 NE 4th Pln, Ste 1",Vancouver,2.0,29,4,2,1,5,1,0,0.5129236842105264,0.421975,0.507875,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.147, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards cheese in this Pizza Hut is -0.329, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is -0.333, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
32,90Fl-neRnnX4Jjs8iixn_w,Pizza Hut,8217 NE Sandy Blvd,Portland,2.0,21,3,0,0,5,1,0,0.4599925,0.3684029411764706,0.5638388888888889,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.288, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards delivery in this Pizza Hut is -0.029, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is -0.027, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards bread in this Pizza Hut is 0.029, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
33,l2pfxaf7xW8RBEdAMR-QJQ,Pizza Hut,8557 W Irlo Bronson Hwy,Kissimmee,2.0,30,6,1,6,9,1,1,0.5166894736842105,0.6622111111111111,0.55734,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Try to improve the taste of cheese.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards cheese in this Pizza Hut is -0.009, which is below the average score of all Pizza Hut: 0.046;"
34,FUn2JLFP6G3B6aMhBnk97g,Pizza Hut,"4343 Edgewater Dr, Ste 900",Orlando,2.0,7,0,0,0,3,0,1,0.6029833333333333,0.4641,0.352,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Try to improve the taste of wings.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.145, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
35,A73Pr5ddFGNVlk-TDjuErA,Pizza Hut,241 S Sandusky St,Delaware,2.5,2,1,1,1,1,1,1,0.5,0.26165,0.5,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.566, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
36,BpndS-l_T2YmqTousH7hYQ,Pizza Hut,810 Refugee Rd,Pickerington,2.5,11,4,2,4,3,1,1,0.49053,0.6673785714285714,0.55955,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is -0.028, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.035, which is below the average score of all Pizza Hut: 0.08;"
37,A8hVxM1ZmH7R6OOnG-m3oA,Pizza Hut,"4-1725 Robson Street, Unit 4",Vancouver,2.0,21,5,2,3,3,1,1,0.44211666666666666,0.31923,0.2726,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of cheese.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards delivery in this Pizza Hut is -0.175, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is 0.022, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is 0.035, which is below the average score of all Pizza Hut: 0.046;"
38,g2UCZG7qk_bKxYdJdwuYnA,Pizza Hut,"7536 Dr Phillips Blvd., #340",Orlando,2.5,4,3,0,2,1,1,1,0.5,0.19379999999999997,0.54574,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards cheese in this Pizza Hut is -0.226, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
39,2vWdxv2rLaNH-zbauPV_TQ,Pizza Hut,640-879 Marine Drive N,Vancouver,2.0,5,1,1,1,0,1,1,0.40086666666666665,0.48955,0.32685,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards delivery in this Pizza Hut is -0.352, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is -0.153, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
40,cVJuDl4LQAgCUGVkh3lSzA,Pizza Hut,"2919 Manchaca Road, Ste A-100",Austin,2.0,10,1,0,4,2,0,0,0.45887941176470587,0.39559,0.45189444444444443,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is -0.068, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
41,UBqCHpK8YQoiS4Rq88HYSA,Pizza Hut,10880 W Colonial Dr,Ocoee,2.5,9,1,2,3,4,1,1,0.14195000000000002,0.5721777777777778,0.5227071428571428,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.318, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards delivery in this Pizza Hut is -0.545, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards bread in this Pizza Hut is -0.478, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is -0.139, which is below the average score of all Pizza Hut: 0.08;"
42,u0UcDdBrE8sL8OsT__1nYw,Pizza Hut,890 E Dublin Granville Rd,Columbus,2.5,6,2,1,1,2,1,1,0.81245,0.766325,0.443825,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Try to improve the taste of wings.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
43,WE0h1M4agm7N4ngXrawGSA,Pizza Hut,3311 S. Orange Blossom Trail,Kissimmee,2.5,3,1,0,1,1,1,1,0.52259,0.4172125,0.591025,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Try to improve the taste of cheese.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
44,jcnrkaitHgfjKfuKgRIiBw,Pizza Hut,3089 E Main St,Columbus,1.0,8,0,0,0,0,1,1,0.4356625,0.5,0.5,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.632, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards delivery in this Pizza Hut is -0.162, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
45,BuxggQu7m3okeU1G-fxogg,Pizza Hut,883 Semoran Blvd,Apopka,3.0,4,2,2,0,4,1,0,0.5,0.7148857142857143,0.5,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards delivery in this Pizza Hut is -0.812, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
46,b-PlFugOodiwNth8YXvbJw,Pizza Hut,"1671 Main Street, Ste D",Buda,1.5,29,4,1,3,6,1,1,0.41813999999999996,0.4645423076923077,0.6834727272727272,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of cheese.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards delivery in this Pizza Hut is -0.128, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards cheese in this Pizza Hut is -0.079, which is below the average score of all Pizza Hut: 0.046;"
47,ElVIlM3QdjJBdA5PjcvEkQ,Pizza Hut,563 Chickasaw Trl,Orlando,3.0,6,2,1,4,5,1,1,0.53999,0.6605277777777778,0.5872666666666666,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.088, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is -0.386, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
48,x9xoq9TzPZcsvXeg5EF3rA,Pizza Hut,3695-C Cascade Rd SW,Atlanta,1.5,12,0,1,3,0,0,0,0.4235333333333333,0.38107142857142856,0.45259285714285713,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards delivery in this Pizza Hut is -0.162, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is -0.512, which is below the average score of all Pizza Hut: 0.08;"
49,EiDfKB48BDsqvP_D0Lb-3A,Pizza Hut,"1875 W County Rd 419, Ste 100",Oviedo,2.5,5,3,2,3,1,1,1,0.5,0.18755,0.7294,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is 0.018, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.001, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
50,8tBkkwOBn_KtOWYB1tOS6w,Pizza Hut,565 S Main St,Englewood,1.5,16,0,1,0,1,0,0,0.2706,0.36143125,0.6612833333333333,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.323, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards delivery in this Pizza Hut is -0.049, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is -0.567, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards bread in this Pizza Hut is -0.356, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
51,s-Uhm7RcqTKpEQOkWk1dQw,Pizza Hut,15715 SW 116th Ave,King City,1.5,24,3,4,1,0,1,0,0.49466785714285716,0.3984875,0.37611,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of bread.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards delivery in this Pizza Hut is -0.109, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is -0.238, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;"
52,E1UDrMc2Ks877UWuIiuYpg,Pizza Hut,1148 N Rock Springs Rd,Apopka,2.0,9,1,0,0,2,0,0,0.376525,0.22649999999999998,0.5458166666666666,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards delivery in this Pizza Hut is -0.091, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is -0.625, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is -0.169, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is -0.459, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
53,o1_PoZ1-82DhO-pBcI8Itg,Pizza Hut,6082 Fraser Street,Vancouver,2.0,4,1,0,1,1,1,1,0.692925,0.36467499999999997,0.5,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards wings in this Pizza Hut is -0.784, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is -0.039, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
54,W85Nu0aS4yi8GofE1GKggA,Pizza Hut,10002 University Blvd,Orlando,2.0,8,2,1,0,3,1,1,0.5510583333333333,0.7637375,0.4780125,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
55,q9nhO3DGmfRy8gLQZgtr4g,Pizza Hut,651 S State St,Westerville,3.0,5,3,4,0,5,1,1,0.53775,0.6190375,0.6648000000000001,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Try to improve the taste of cheese.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards cheese in this Pizza Hut is -0.502, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
56,A6GWwlobcq9ycyeA8I0vcg,Pizza Hut,"11300 Highway 290 E, Bldg 3",Manor,2.0,12,2,1,1,3,1,1,0.5191333333333333,0.554835,0.3889722222222222,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.089, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards delivery in this Pizza Hut is -0.113, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
57,EC8ahdS1bUZMUVuvHPFlUA,Pizza Hut,5121 Hamilton Rd.,Columbus,1.0,16,0,0,0,0,1,0,0.46905384615384615,0.456675,0.38338,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.373, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards delivery in this Pizza Hut is -0.024, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is -0.312, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is -0.117, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
